,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177
176,153.0,Missouri,2009,corn,3000000,3621.379,3281.036,3327.108,3342.004,3657.004,4242.372,4492.535,5646.5,6937.713,7159.012,7388.618,7357.92,0.001,0.002,0.003,0.005,0.005,0.004,0.003,13892.262,13953.618,13907.888,13831.039,13948.353,14138.672,13993.936,14087.406,14630.791,14753.786,14412.973,14541.448,14607.292,14819.126,14988.483,14891.51,14782.682,14956.626,15073.952,14942.341,15040.711,15219.506,15198.38
177,123.0,Missouri,2010,corn,3150000,1962.717,3042.174,2484.894,2580.421,3412.254,3879.436,5223.226,6803.932,7047.426,7114.42,7369.622,7230.59,0.002,0.002,0.003,0.004,0.005,0.003,0.005,13248.659,13471.114,14047.857,13693.8,13657.095,13723.841,13809.224,14081.072,14593.971,14520.621,14505.451,14792.008,14948.578,14908.413,14731.038,14894.358,14739.495,15024.371,15133.564,15019.705,15120.953,15203.162,15182.474
178,114.0,Missouri,2011,corn,3300000,3731.158,1966.671,1450.463,3527.676,3749.353,4385.347,5125.402,6230.423,6916.553,7009.804,7339.652,7545.538,0.001,0.004,0.003,0.006,0.005,0.003,0.002,13769.622,13562.743,13428.444,13882.656,13249.431,13877.924,14338.905,14128.038,14361.384,14580.813,14564.983,14743.554,14972.89,14679.383,14768.265,14780.028,14986.392,14828.535,15033.892,15286.204,15178.045,15052.603,15215.126
179,75.0,Missouri,2012,corn,3600000,3845.974,3649.044,3664.806,3709.22,4020.174,5494.774,6612.352,6792.076,6936.55,6657.262,6837.04,6594.718,0.001,0.002,0.004,0.003,0.002,0.001,0.001,14088.442,14089.644,13939.237,14107.734,14169.489,13933.054,14150.291,14389.474,14513.098,14923.264,14905.616,15059.252,14716.444,14754.698,14878.27,15037.89,14958.436,15129.002,15273.06,15180.678,15212.61,15261.092,15471.054
180,136.0,Missouri,2013,corn,3350000,3723.826,4041.301,3914.467,3497.118,3908.684,4209.798,5096.742,5726.478,6620.655,6980.438,7023.846,7248.524,0.003,0.003,0.003,0.005,0.005,0.003,0.002,13759.105,13814.058,13981.72,13882.847,14085.791,14111.286,13840.436,13846.429,14118.817,14247.994,14439.752,14644.675,14726.318,14498.752,14811.016,14933.875,14938.253,14890.066,14900.639,14856.542,15132.372,15144.381,15131.31
181,186.0,Missouri,2014,corn,3500000,3219.711,3427.371,1795.666,3223.168,3383.603,3519.685,4617.384,5598.01,6514.162,6184.848,7391.842,7840.53,0.001,0.002,0.002,0.004,0.003,0.005,0.001,13463.26,13975.938,13885.147,14006.73,13288.719,13626.283,14133.505,13873.678,14391.378,14557.97,14377.085,14622.456,14846.328,14824.096,14778.193,15037.012,14839.355,14908.3,15099.769,15057.079,14970.194,15078.219,14989.187
182,142.0,Missouri,2015,corn,3250000,3496.265,3480.086,3110.238,1644.73,3396.69,4152.375,5190.656,6084.741,6969.964,7254.946,7308.852,7348.844,0.001,0.002,0.003,0.004,0.006,0.005,0.005,13508.691,13739.592,14120.752,14095.378,13984.556,13984.993,13599.601,13537.67,14424.788,14719.518,14526.384,14791.044,14752.775,14667.71,14849.394,14968.165,14674.92,14769.103,14904.153,15147.214,15226.012,15094.932,15017.266
183,163.0,Missouri,2016,corn,3650000,3986.275,3689.737,3638.972,3629.545,4254.485,4543.94,4918.437,6592.984,6966.908,7225.918,7282.88,7759.72,0.001,0.001,0.003,0.004,0.004,0.002,0.004,13811.23,13813.569,13627.089,14115.896,13989.464,14030.084,13783.933580769231,14498.33,14612.585,14642.248,14568.477,14729.126,14674.14,14898.921,14945.952,14875.122,14872.434,14912.88,14989.034,15062.828,15280.668,15220.03,15163.016
184,170.0,Missouri,2017,corn,3400000,3633.616,3824.842,3690.609,3964.148,4205.026,4543.94,5037.016,6346.114,6857.609,7079.718,7343.766,7805.194,0.002,0.001,0.004,0.008,0.005,0.003,0.003,13685.6,14100.377,14273.805,13977.389,14061.784,14412.532,14554.024,14432.02,14440.986,14690.434,14668.169,14449.243,14834.228,14922.358,14852.878,14856.156,15057.722,14860.963,15012.402,15118.126,15196.53,15115.76,15065.53
185,140.0,Missouri,2018,corn,3500000,3419.433,3501.274,3344.082,3516.474,3599.06,4074.972,4281.098,5638.85,6905.054,7304.665,7370.324,7933.318,0.001,0.005,0.004,0.002,0.003,0.003,0.002,13481.466,13355.94,13863.698,14173.542,13772.56,13915.746,14153.109,14460.502,14214.781,14484.65,14545.727,14413.242,14694.191,14712.794,14975.496,15118.242,15131.013,15099.802,15273.032,15167.07,15283.244,15204.644,15182.266
186,155.0,Missouri,2019,corn,3200000,4096.22,2752.426,3298.206,3367.092,3697.854,4220.206,5298.389,6383.768,7062.208,7160.564,7290.094,7452.122,0.003,0.004,0.003,0.004,0.008,0.005,0.003,14141.956,13862.438,13512.464,13630.533,13859.416,13973.136,13921.892,13783.422,14075.735,14412.888,14657.218,14499.002,14814.566,14922.356,14794.283,14778.302,14894.741,14967.106,14980.605,15079.94,14963.97,15048.267,15195.372
187,171.0,Missouri,2020,corn,3450000,3870.698,3261.687,3506.016,3796.858,3787.208,4591.456,5344.538,6104.729,6637.45,7296.2,7344.754,7591.962,0.004,0.003,0.004,0.004,0.005,0.003,0.005,14029.866,13960.19,13588.235,13971.239,14176.494,13696.059,13985.118,14275.68,14500.376,14.081,14440.864,14678.95,14884.014,14696.764,14788.428,14803.954,14614.974,14794.732,14989.402,15179.908,15178.034,15114.28,15161.539
188,159.0,Missouri,2021,corn,3600000,3659.06,3603.96,2676.914,3747.547,4207.948,4640.263,5215.476,5980.722,6433.828,6730.118,7311.14,7847.998,0.003,0.002,0.005,0.004,0.005,0.004,0.004,13922.918,13940.484,13926.248,13773.12,13950.442,13032.2,13896.92,14493.676,14628.316,14486.224,14660.184,14769.714,14794.116,14625.188,14930.39,14876.874,14802.622,15026.544,14893.209,15082.092,15287.93,15159.116,15053.457
189,38.0,Missouri,2001,soybeans,4950000,1879.052,3444.357,3219.53,3390.624,3507.004,3720.658,4865.264,5950.786,6857.218,7209.028,7155.8,7427.48,0.002,0.004,0.002,0.003,0.005,0.004,0.003,13633.7,13776.268,13888.972,13775.122,13977.342,13663.84,14085.141,14132.975,14321.16,14377.539,14377.508,14506.448,15013.232,14712.357,15023.154,14951.018,15061.494,14839.939,14883.134,14948.418,15189.39,14917.295696153846,15161.578977011493
190,34.0,Missouri,2002,soybeans,5050000,3723.623,3579.15,3487.457,3539.465,3585.172,4038.184,4491.422,6124.93,6856.166,7087.046,7214.528,7142.076,0.002,0.001,0.003,0.004,0.007,0.003,0.003,13704.461,14070.026,13913.236,14238.634,14023.306,14185.95,14330.179,13988.437,14306.062,14508.678,14603.989,14647.21,14890.834,14938.896,14779.932,14856.988,14735.122,14732.53,15069.209,15128.374,15003.896,15210.732,15211.295
191,29.5,Missouri,2003,soybeans,5000000,3799.192,3246.358,3364.549,3429.378,3595.366,4145.846,5204.104,6435.088,7022.422,7236.97,7186.408,7388.922,0.001,0.003,0.002,0.003,0.005,0.004,0.002,13903.086,13857.496,13766.681,13758.812,13734.755,13978.432,14066.281,14040.429,14308.798,14630.433,14833.996,14817.482,14949.604,14897.323,14862.438,14868.864,14843.106,14723.355,14937.5,14909.2,15033.121,15120.55,15085.432
192,45.0,Missouri,2004,soybeans,5000000,3864.79,3765.643,1903.042,3490.008,3807.356,4646.684,5221.488,6523.569,7215.644,7301.69,7490.26,7639.692,0.002,0.001,0.003,0.003,0.004,0.003,0.004,13816.016,13980.912,13760.418,13580.8,13532.2,13758.468,14164.821,14321.413,14373.8,14543.489,14393.048,14661.586,14674.357,14993.086,14795.824,14943.05,14986.47,14983.097,14987.402,15012.128,15004.821,15015.08,14896.382
193,37.0,Missouri,2005,soybeans,4950000,2560.856,3387.591,3519.705,3544.681,3605.144,4067.93,4998.042,6101.539,6683.88,6864.486,7314.66,7463.576,0.004,0.002,0.002,0.003,0.002,0.002,0.002,13367.092,13545.376,13868.458,14129.32,14225.714,14215.052,14247.658,14292.386,14398.238,14483.145,14659.058,14851.718,14809.574,14970.008,14551.986,14784.022,14931.648,15058.328,15060.334,15121.485,15052.982,15237.31,15244.548
194,38.0,Missouri,2006,soybeans,5150000,3778.44,3798.824,3709.214,3474.762,3796.516,4359.228,4991.296,6596.702,6983.122,6988.026,7193.058,7321.22,0.002,0.001,0.004,0.004,0.003,0.002,0.002,14185.566,14078.358,14139.285,14173.472,13976.308,14157.148,14236.297,14427.39,14564.877,14476.59,14445.492,14793.826,14974.928,15080.384,14846.928,14808.735,14708.366,14974.944,15232.313,15157.114,15187.892,15116.492,15218.304
195,37.5,Missouri,2007,soybeans,4700000,3931.577,2388.868,2622.792,3449.186,3782.82,5270.078,4788.496,5332.524,6781.636,7183.452,7414.86,7652.664,0.002,0.002,0.003,0.003,0.003,0.004,0.002,13974.684,13813.459,13668.928,13739.315,13717.387,13548.743,14194.26,14197.643,14485.696,14518.388,14862.179,14713.77,14411.606,14894.212,15075.004,14987.384,15062.96,14978.138,15013.827,15026.358,15.189,15106.267,15078.228
196,38.0,Missouri,2008,soybeans,5200000,3586.172,3252.77,3233.016,3320.729,3515.597,4081.648,4531.667,5517.642,6689.09,7198.076,7170.874,7298.78,0.002,0.003,0.006,0.005,0.005,0.005,0.004,13582.795,13836.022,13555.783,13921.612,14053.27,13748.602,13732.572,14238.106,14337.317,14489.217,14482.566,14510.764,14647.35,14726.714,14798.332,14825.782,14724.074,14949.576,14968.191,15114.687,15046.536,15063.762,15043.17
197,43.5,Missouri,2009,soybeans,5350000,3621.379,3281.036,3327.108,3342.004,3657.004,4242.372,4492.535,5646.5,6937.713,7159.012,7388.618,7357.92,0.001,0.002,0.003,0.005,0.005,0.004,0.003,13892.262,13953.618,13907.888,13831.039,13948.353,14138.672,13993.936,14087.406,14630.791,14753.786,14412.973,14541.448,14607.292,14819.126,14988.483,14891.51,14782.682,14956.626,15073.952,14942.341,15040.711,15219.506,15198.38
198,41.5,Missouri,2010,soybeans,5150000,1962.717,3042.174,2484.894,2580.421,3412.254,3879.436,5223.226,6803.932,7047.426,7114.42,7369.622,7230.59,0.002,0.002,0.003,0.004,0.005,0.003,0.005,13248.659,13471.114,14047.857,13693.8,13657.095,13723.841,13809.224,14081.072,14593.971,14520.621,14505.451,14792.008,14948.578,14908.413,14731.038,14894.358,14739.495,15024.371,15133.564,15019.705,15120.953,15203.162,15182.474
199,36.5,Missouri,2011,soybeans,5350000,3731.158,1966.671,1450.463,3527.676,3749.353,4385.347,5125.402,6230.423,6916.553,7009.804,7339.652,7545.538,0.001,0.004,0.003,0.006,0.005,0.003,0.002,13769.622,13562.743,13428.444,13882.656,13249.431,13877.924,14338.905,14128.038,14361.384,14580.813,14564.983,14743.554,14972.89,14679.383,14768.265,14780.028,14986.392,14828.535,15033.892,15286.204,15178.045,15052.603,15215.126
200,30.0,Missouri,2012,soybeans,5400000,3845.974,3649.044,3664.806,3709.22,4020.174,5494.774,6612.352,6792.076,6936.55,6657.262,6837.04,6594.718,0.001,0.002,0.004,0.003,0.002,0.001,0.001,14088.442,14089.644,13939.237,14107.734,14169.489,13933.054,14150.291,14389.474,14513.098,14923.264,14905.616,15059.252,14716.444,14754.698,14878.27,15037.89,14958.436,15129.002,15273.06,15180.678,15212.61,15261.092,15471.054
201,36.0,Missouri,2013,soybeans,5650000,3723.826,4041.301,3914.467,3497.118,3908.684,4209.798,5096.742,5726.478,6620.655,6980.438,7023.846,7248.524,0.003,0.003,0.003,0.005,0.005,0.003,0.002,13759.105,13814.058,13981.72,13882.847,14085.791,14111.286,13840.436,13846.429,14118.817,14247.994,14439.752,14644.675,14726.318,14498.752,14811.016,14933.875,14938.253,14890.066,14900.639,14856.542,15132.372,15144.381,15131.31
202,46.5,Missouri,2014,soybeans,5650000,3219.711,3427.371,1795.666,3223.168,3383.603,3519.685,4617.384,5598.01,6514.162,6184.848,7391.842,7840.53,0.001,0.002,0.002,0.004,0.003,0.005,0.001,13463.26,13975.938,13885.147,14006.73,13288.719,13626.283,14133.505,13873.678,14391.378,14557.97,14377.085,14622.456,14846.328,14824.096,14778.193,15037.012,14839.355,14908.3,15099.769,15057.079,14970.194,15078.219,14989.187
203,40.5,Missouri,2015,soybeans,4550000,3496.265,3480.086,3110.238,1644.73,3396.69,4152.375,5190.656,6084.741,6969.964,7254.946,7308.852,7348.844,0.001,0.002,0.003,0.004,0.006,0.005,0.005,13508.691,13739.592,14120.752,14095.378,13984.556,13984.993,13599.601,13537.67,14424.788,14719.518,14526.384,14791.044,14752.775,14667.71,14849.394,14968.165,14674.92,14769.103,14904.153,15147.214,15226.012,15094.932,15017.266
204,49.0,Missouri,2016,soybeans,5600000,3986.275,3689.737,3638.972,3629.545,4254.485,4543.94,4918.437,6592.984,6966.908,7225.918,7282.88,7759.72,0.001,0.001,0.003,0.004,0.004,0.002,0.004,13811.23,13813.569,13627.089,14115.896,13989.464,14030.084,13783.933580769231,14498.33,14612.585,14642.248,14568.477,14729.126,14674.14,14898.921,14945.952,14875.122,14872.434,14912.88,14989.034,15062.828,15280.668,15220.03,15163.016
205,49.5,Missouri,2017,soybeans,5950000,3633.616,3824.842,3690.609,3964.148,4205.026,4543.94,5037.016,6346.114,6857.609,7079.718,7343.766,7805.194,0.002,0.001,0.004,0.008,0.005,0.003,0.003,13685.6,14100.377,14273.805,13977.389,14061.784,14412.532,14554.024,14432.02,14440.986,14690.434,14668.169,14449.243,14834.228,14922.358,14852.878,14856.156,15057.722,14860.963,15012.402,15118.126,15196.53,15115.76,15065.53
206,44.5,Missouri,2018,soybeans,5850000,3419.433,3501.274,3344.082,3516.474,3599.06,4074.972,4281.098,5638.85,6905.054,7304.665,7370.324,7933.318,0.001,0.005,0.004,0.002,0.003,0.003,0.002,13481.466,13355.94,13863.698,14173.542,13772.56,13915.746,14153.109,14460.502,14214.781,14484.65,14545.727,14413.242,14694.191,14712.794,14975.496,15118.242,15131.013,15099.802,15273.032,15167.07,15283.244,15204.644,15182.266
207,46.0,Missouri,2019,soybeans,5100000,4096.22,2752.426,3298.206,3367.092,3697.854,4220.206,5298.389,6383.768,7062.208,7160.564,7290.094,7452.122,0.003,0.004,0.003,0.004,0.008,0.005,0.003,14141.956,13862.438,13512.464,13630.533,13859.416,13973.136,13921.892,13783.422,14075.735,14412.888,14657.218,14499.002,14814.566,14922.356,14794.283,14778.302,14894.741,14967.106,14980.605,15079.94,14963.97,15048.267,15195.372
208,51.0,Missouri,2020,soybeans,5850000,3870.698,3261.687,3506.016,3796.858,3787.208,4591.456,5344.538,6104.729,6637.45,7296.2,7344.754,7591.962,0.004,0.003,0.004,0.004,0.005,0.003,0.005,14029.866,13960.19,13588.235,13971.239,14176.494,13696.059,13985.118,14275.68,14500.376,14.081,14440.864,14678.95,14884.014,14696.764,14788.428,14803.954,14614.974,14794.732,14989.402,15179.908,15178.034,15114.28,15161.539
209,49.0,Missouri,2021,soybeans,5700000,3659.06,3603.96,2676.914,3747.547,4207.948,4640.263,5215.476,5980.722,6433.828,6730.118,7311.14,7847.998,0.003,0.002,0.005,0.004,0.005,0.004,0.004,13922.918,13940.484,13926.248,13773.12,13950.442,13032.2,13896.92,14493.676,14628.316,14486.224,14660.184,14769.714,14794.116,14625.188,14930.39,14876.874,14802.622,15026.544,14893.209,15082.092,15287.93,15159.116,15053.457
210,145.0,Arkansas,2001,corn,190,4074.643,4188.132,4160.365,4346.924,4345.032,4440.27,6149.798,6561.168,6619.632,6930.146,7186.756,7329.83,0.003,0.007,0.003,0.002,0.005,0.004,0.002,13936.378,13988.037,14012.62,14180.596,14230.559,13889.431,14277.402,14381.421,14493.273,14493.018,14540.666,14664.432,15027.776,14729.225,15019.754,15001.166,15144.156,15012.929,14963.529,15058.86,15227.066,14917.295696153846,15161.578977011493
211,134.0,Arkansas,2002,corn,265,4451.994,4371.305,4356.721,4313.004,4383.92,4607.44,5279.21,6401.536,6979.034,6878.7,7173.218,7411.826,0.003,0.002,0.007,0.004,0.005,0.002,0.003,13899.128,14246.074,14176.94,14290.738,14137.598,14290.51,14398.65,14119.733,14365.528,14590.585,14977.708,14694.982,14967.842,15023.874,14871.696,14953.106,14820.196,14784.93,15114.763,15116.614,15103.306,15205.244,15133.663
212,140.0,Arkansas,2003,corn,365,4496.687,4293.776,4289.786,4234.298,4387.868,4764.414,5578.016,6657.23,6973.636,7033.158,7293.17,7486.84,0.001,0.005,0.001,0.002,0.006,0.005,0.002,14113.168,14071.595,13977.292,13951.291,13967.603,14244.736,14145.842,14271.525,14455.222,14630.82,14796.432,14757.768,14960.02,14943.456,14886.628,14983.741,14925.922,14871.218,15056.946,14999.12,15036.054,15091.538,15071.734
213,140.0,Arkansas,2004,corn,320,4567.572,4428.1,4339.535,4153.633,4433.21,5017.968,5880.642,6768.982,6724.228,7243.03,6734.548,7625.272,0.003,0.003,0.004,0.005,0.005,0.004,0.003,13876.374,14079.208,13990.23,13975.921,13896.46,13991.695,14448.369,14454.684,14559.37,14712.772,14621.336,14719.586,14823.948,14898.84,14821.108,14912.974,15047.912,15096.36,14983.429,15079.934,15077.576,15002.466,14991.604
214,131.0,Arkansas,2005,corn,240,4413.23,4475.305,4501.072,4622.294,4544.203,4822.223,6049.912,6656.018,6732.379,6911.743,7204.65,7495.608,0.004,0.002,0.003,0.003,0.002,0.001,0.002,13759.06,13919.052,14033.69,14425.964,14220.823,14426.09,14369.502,14334.392,14540.668,14573.89,14667.97,14823.778,14787.224,14930.302,14706.98,14837.741,15050.862,15156.964,15067.784,15191.235,15212.746,15227.534,15259.858
215,146.0,Arkansas,2006,corn,190,4512.267,4544.192,4548.592,4376.826,4636.619,4701.793,5523.72,6843.9,6910.32,6991.576,7157.176,7347.948,0.004,0.002,0.004,0.004,0.003,0.002,0.002,14359.949,14167.026,14232.848,14346.488,14163.062,14158.426,14324.634,14519.294,14713.279,14663.298,14519.508,14875.75,14962.478,15153.956,14906.215,14835.722,14818.362,15113.541,15266.954,15185.09,15272.058,15140.489,15259.158
216,169.0,Arkansas,2007,corn,610,4691.562,4667.266,4503.831,4447.936,4748.99,6118.567,5864.078,6131.222,6840.978,7008.964,7248.17,7187.61,0.004,0.002,0.002,0.003,0.003,0.003,0.004,14128.06,14126.6,13967.826,14004.332,14034.482,13894.443,14466.576,14432.598,14634.054,14671.382,14955.787,14843.404,14634.356,14851.372,15015.026,15053.557,15058.518,14942.484,15100.891,15161.5,15139.634,15085.272,15068.419
217,152.0,Arkansas,2008,corn,440,4669.116,4.706,4601.703,4519.602,4620.22,4918.954,5557.69,6347.486,6989.982,7045.412,7202.33,7445.618,0.002,0.004,0.007,0.006,0.004,0.002,0.002,13853.817,14134.928,13800.489,14063.676,14266.994,14183.016,14217.194,14406.05,14495.932,14631.525,14667.236,14622.384,14698.563,14764.884,14770.016,14819.656,14810.166,15034.844,15130.705,15190.633,15137.793,15161.82,15094.37
218,148.0,Arkansas,2009,corn,430,4502.82,4396.849,4315.225,4414.098,4671.465,4921.18,5171.988,6183.878,6854.509,7054.134,7124.014,7112.104,0.002,0.003,0.004,0.005,0.009,0.002,0.006,14091.339,14067.67,14132.222,14247.902,14112.79,14273.244,14287.422,14107.86,14805.958,14767.65,14568.698,14658.832,14687.605,14837.262,14970.93,14980.629,14928.674,14917.334,15116.342,15022.885,15183.04,15306.304,15293.9
219,150.0,Arkansas,2010,corn,390,4296.381,4353.563,3985.472,4145.597,4283.772,4515.158,5819.504,6780.896,6860.356,7268.87,7432.92,7471.36,0.003,0.002,0.002,0.003,0.005,0.002,0.003,13702.546,13827.247,14287.415,13967.386,13738.185,13978.407,14227.511,14353.358,14617.379,14649.568,14595.498,14848.497,14934.138,14964.359,14810.19,15046.718,14780.79,15037.84,15126.912,15148.825,15166.188,15284.044,15211.311
220,141.0,Arkansas,2011,corn,560,4526.733,4484.106,4184.552,4616.942,4657.534,5107.751,5867.116,6734.755,6737.042,6866.159,6885.2,6902.76,0.001,0.004,0.003,0.008,0.005,0.001,0.001,14070.388,13898.543,13851.007,14318.306,13883.824,14157.422,14424.561,14454.527,14527.588,14803.313,14771.499,14816.498,15006.632,14768.216,14832.11,14799.932,14908.891,14834.465,15108.442,15302.622,15298.184,15246.714,15326.068
221,178.0,Arkansas,2012,corn,710,4673.567,4691.836,4571.653,4618.03,4836.603,5646.352,6845.986,6914.464,7002.588,6840.364,7081.034,6797.226,0.003,0.003,0.006,0.002,0.001,0.001,0.002,14204.636,14115.72,14167.413,14304.644,14308.65,13937.714,14357.296,14625.775,14587.384,14894.052,14883.902,15038.854,14827.072,14826.502,14865.288,15116.134,14992.786,15197.308,15301.156,15175.674,15182.084,15316.634,15499.382
222,186.0,Arkansas,2013,corn,880,4725.676,4585.831,4711.581,4657.008,4611.148,4728.189,5657.876,6427.444,6839.434,6868.022,7033.476,7210.546,0.005,0.004,0.003,0.004,0.005,0.003,0.003,14042.706,14097.04,14172.962,14078.198,14316.988,14303.922,14267.228,14190.075,14419.55,14685.598,14444.988,14782.028,14802.046,14650.006,14859.848,14828.525,14935.738,14882.738,15011.358,14970.045,15207.18,15171.841,15198.364
223,187.0,Arkansas,2014,corn,540,4411.221,4238.28,3979.7,4196.323,4273.661,4505.376,5367.546,6218.938,6870.36,6287.324,7227.798,7557.556,0.002,0.002,0.004,0.005,0.005,0.004,0.003,13834.806,14206.212,14084.096,13999.91,13603.257,14149.738,14457.274,14263.137,14500.842,14516.537,14468.086,14652.76,14810.647,14795.924,14881.572,15032.586,14779.578,14973.578,14896.725,15057.316,15035.976,15086.967,15025.926
224,181.0,Arkansas,2015,corn,460,4593.803,4495.362,4468.254,3175.906,4051.048,4761.903,6132.312,6629.705,6820.098,7201.216,7322.222,7600.508,0.002,0.003,0.006,0.004,0.006,0.003,0.003,13796.922,13927.814,14281.136,14319.26,14227.396,14314.323,13911.466,13675.831,14140.573,14734.256,14750.106,14802.929,14712.927,14767.491,14904.718,14964.882,14841.322,14835.947,14844.085,15130.92,15180.04,15159.16,15099.937
