,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,prec_1,prec_32,prec_60,prec_91,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97
500,48.0,Wisconsin,2018,soybeans,2220000,1692.427,1884.697,1330.019,1555.042,1644.272,2149.627,1406.226,0.001,0.002,0.001,0.003,12923.237,13104.883,13307.734,13572.675,12997.904,13300.164,13412.86,13806.801,13660.937,13882.047,13995.753,13655.797,13811.287
501,47.0,Wisconsin,2019,soybeans,1750000,2196.491,1444.69,535.563,491.674,777.521,2398.878,3717.132,0.001,0.004,0.001,0.004,13584.575,13395.534,12994.459,12627.189,12786.881,13144.892,13266.379,12950.781,13493.193,13795.261,13954.224,13984.893,14342.861
502,52.0,Wisconsin,2020,soybeans,2020000,1489.254,809.367,630.129,538.657,1752.474,3282.884,3970.064,0.002,0.001,0.003,0.003,13357.333,13088.226,13139.356,13533.579,13441.386,13089.937,13454.591,13575.711,13828.355,13838.551,13877.515,14219.671,14150.395
503,55.0,Wisconsin,2021,soybeans,2100000,788.068,1175.673,762.43,586.331,3276.535,3930.628,4459.282,0.001,0.001,0.002,0.003,13356.511,13433.414,13251.883,13143.247,12946.3,12835.125,13456.628,13682.439,13960.235,14164.346,14241.46,14424.526,14638.268
504,130.0,Minnesota,2001,corn,6800000,392.634,339.64,198.062,146.5,2.397,134.082,2698.008,0.001,0.001,0.001,0.005,13145.219,13381.456,13024.832,13232.959,13019.366,12906.825,13110.072,13336.828,13468.237,13704.363,13552.44,13766.075,14294.183
505,157.0,Minnesota,2002,corn,7200000,1826.117,1229.21,1851.776,1482.802,779.15,1453.372,3230.597,0.0,0.001,0.001,0.003,13230.313,13686.771,13354.666,13379.639,13522.187,13669.327,13620.289,13193.233,13406.421,13679.489,14129.486,13877.926,14313.907
506,146.0,Minnesota,2003,corn,7200000,2382.2,1798.695,890.34,1294.967,1849.126,2709.7,3081.15,0.0,0.001,0.001,0.002,13748.979,13311.589,12967.583,12922.801,12930.814,13153.236,13385.636,13342.877,13100.57,14123.071,14181.372,14041.155,14590.246
507,159.0,Minnesota,2004,corn,7500000,1474.774,1195.584,331.346,269.08,865.2,2396.324,2835.551,0.001,0.001,0.002,0.002,13014.944,13256.223,12913.062,12536.157,12840.415,13071.135,13521.499,13608.626,13682.525,13692.419,13934.263,14293.191,14413.399
508,174.0,Minnesota,2005,corn,7300000,758.327,501.368,915.473,722.134,1165.837,2442.759,3359.434,0.001,0.001,0.001,0.002,12906.57,12597.536,12797.642,13268.906,13711.542,13572.175,13312.091,13435.821,13604.396,13673.057,13896.961,14274.955,14594.17
509,161.0,Minnesota,2006,corn,7300000,340.212,422.66,709.817,636.772,639.638,2393.035,3406.023,0.001,0.001,0.002,0.003,13270.847,13455.046,13194.835,13594.211,13198.2,13159.871,13083.13,13541.682,13838.392,13519.111,13832.209,14165.873,14473.28
510,146.0,Minnesota,2007,corn,8400000,1422.706,1253.516,703.778,985.914,763.191,2571.144,3180.957,0.0,0.001,0.002,0.002,13438.46,13018.405,13206.658,13235.341,12716.013,12954.977,13566.609,13177.052,13690.777,13723.345,14313.975,13521.259,14005.811
511,162.0,Minnesota,2008,corn,7700000,459.305,486.418,518.778,583.43,863.409,1607.992,2338.644,0.0,0.001,0.001,0.004,13145.66,12944.106,12661.338,12957.938,13139.965,12825.222,13189.314,13279.678,13302.285,13794.775,13737.632,13974.22,13903.002
512,174.0,Minnesota,2009,corn,7600000,451.14,395.154,592.354,639.389,1236.763,1678.545,2878.516,0.001,0.001,0.002,0.001,12822.342,12605.896,12952.251,12998.315,13284.135,13263.304,13264.747,13228.804,13526.667,13907.536,13872.753,13851.819,14220.082
513,177.0,Minnesota,2010,corn,7700000,368.035,153.465,256.576,220.272,2537.109,3103.814,3492.85,0.001,0.001,0.001,0.002,12576.041,13198.66,13342.079,12839.101,12969.547,13156.639,13212.779,13528.582,13769.876,14056.817,14127.71,14509.037,14587.443
514,155.0,Minnesota,2011,corn,8100000,270.737,265.852,215.325,246.171,179.016,1213.082,3018.712,0.001,0.001,0.001,0.003,12796.921,12814.925,12625.128,12909.648,12853.582,13415.232,13173.748,13233.28,13355.212,13668.013,13633.089,14030.108,14342.913
515,165.0,Minnesota,2012,corn,8750000,2682.862,1361.292,1853.475,1541.029,2491.673,3535.967,3772.754,0.001,0.001,0.001,0.003,13610.746,13810.68,12937.561,13393.775,13585.538,13489.062,13660.388,13360.518,13841.451,14443.328,14426.002,14561.522,14503.643
516,159.0,Minnesota,2013,corn,8600000,599.825,794.49,417.586,341.434,345.959,656.037,375.29,0.001,0.001,0.002,0.003,13247.802,13387.382,13055.696,12878.052,13037.598,13185.442,13030.414,13389.742,13385.025,13319.131,13687.084,13769.602,13648.554
517,156.0,Minnesota,2014,corn,8200000,476.36,507.743,456.136,371.195,599.858,1177.64,2719.609,0.001,0.001,0.001,0.004,12564.34,13200.482,12900.311,12720.921,12797.191,12870.504,13245.95,12885.872,13659.537,13588.736,13571.568,13904.694,14208.593
518,188.0,Minnesota,2015,corn,8100000,1255.706,1410.609,884.245,916.447,2737.321,3046.748,3251.297,0.001,0.001,0.001,0.001,12793.315,12951.764,13573.373,13259.115,13166.429,12991.089,13030.181,13153.841,13944.352,14116.511,13917.246,14315.488,14594.221
519,193.0,Minnesota,2016,corn,8450000,463.807,431.901,441.94,1423.977,2537.63,3143.068,3075.924,0.001,0.001,0.002,0.002,13334.282,12755.015,12718.317,13563.089,13163.49,13026.399,13783.933580769231,13339.885,14149.317,13982.978,14073.181,14050.399,14286.545
520,194.0,Minnesota,2017,corn,8050000,567.558,615.72,1288.109,1831.22,2500.335,3143.068,3655.262,0.001,0.001,0.001,0.003,12790.237,13077.971,13531.851,13325.544,13101.03,13717.8,13858.324,13643.558,13568.794,13794.114,14244.062,14378.916,14423.359
521,182.0,Minnesota,2018,corn,7900000,955.072,1005.745,797.453,373.599,448.504,885.249,1366.724,0.001,0.001,0.001,0.001,12961.494,13099.838,13342.598,13249.761,12817.556,13213.692,13159.27,13577.469,13493.127,13738.998,13758.633,13482.557,13632.243
522,173.0,Minnesota,2019,corn,7800000,951.611,606.862,317.693,333.812,187.465,1399.655,2695.416,0.001,0.002,0.002,0.003,13284.703,13127.184,12753.808,12613.205,12798.066,12908.041,12973.148,12823.668,13385.542,13704.738,13881.296,13864.465,14043.342
523,191.0,Minnesota,2020,corn,8000000,438.422,331.998,280.665,251.008,1080.465,2115.63,3088.348,0.001,0.0,0.001,0.002,13195.126,12857.331,12931.178,13365.674,13198.287,13046.114,13369.389,13502.371,13699.215,13634.873,13822.881,14076.332,14215.96
524,177.0,Minnesota,2021,corn,8400000,779.01,615.5,593.772,934.148,2567.576,3227.418,3549.416,0.001,0.0,0.002,0.003,13393.686,13492.124,13176.203,12976.697,12821.509,12696.429,13395.217,13715.721,13970.594,14088.691,14238.158,14473.762,14426.676
525,37.0,Minnesota,2001,soybeans,7300000,392.634,339.64,198.062,146.5,2.397,134.082,2698.008,0.001,0.001,0.001,0.005,13145.219,13381.456,13024.832,13232.959,13019.366,12906.825,13110.072,13336.828,13468.237,13704.363,13552.44,13766.075,14294.183
526,43.5,Minnesota,2002,soybeans,7200000,1826.117,1229.21,1851.776,1482.802,779.15,1453.372,3230.597,0.0,0.001,0.001,0.003,13230.313,13686.771,13354.666,13379.639,13522.187,13669.327,13620.289,13193.233,13406.421,13679.489,14129.486,13877.926,14313.907
527,32.0,Minnesota,2003,soybeans,7500000,2382.2,1798.695,890.34,1294.967,1849.126,2709.7,3081.15,0.0,0.001,0.001,0.002,13748.979,13311.589,12967.583,12922.801,12930.814,13153.236,13385.636,13342.877,13100.57,14123.071,14181.372,14041.155,14590.246
528,33.0,Minnesota,2004,soybeans,7300000,1474.774,1195.584,331.346,269.08,865.2,2396.324,2835.551,0.001,0.001,0.002,0.002,13014.944,13256.223,12913.062,12536.157,12840.415,13071.135,13521.499,13608.626,13682.525,13692.419,13934.263,14293.191,14413.399
529,45.5,Minnesota,2005,soybeans,6900000,758.327,501.368,915.473,722.134,1165.837,2442.759,3359.434,0.001,0.001,0.001,0.002,12906.57,12597.536,12797.642,13268.906,13711.542,13572.175,13312.091,13435.821,13604.396,13673.057,13896.961,14274.955,14594.17
530,44.5,Minnesota,2006,soybeans,7350000,340.212,422.66,709.817,636.772,639.638,2393.035,3406.023,0.001,0.001,0.002,0.003,13270.847,13455.046,13194.835,13594.211,13198.2,13159.871,13083.13,13541.682,13838.392,13519.111,13832.209,14165.873,14473.28
531,42.5,Minnesota,2007,soybeans,6350000,1422.706,1253.516,703.778,985.914,763.191,2571.144,3180.957,0.0,0.001,0.002,0.002,13438.46,13018.405,13206.658,13235.341,12716.013,12954.977,13566.609,13177.052,13690.777,13723.345,14313.975,13521.259,14005.811
532,38.0,Minnesota,2008,soybeans,7050000,459.305,486.418,518.778,583.43,863.409,1607.992,2338.644,0.0,0.001,0.001,0.004,13145.66,12944.106,12661.338,12957.938,13139.965,12825.222,13189.314,13279.678,13302.285,13794.775,13737.632,13974.22,13903.002
533,40.0,Minnesota,2009,soybeans,7200000,451.14,395.154,592.354,639.389,1236.763,1678.545,2878.516,0.001,0.001,0.002,0.001,12822.342,12605.896,12952.251,12998.315,13284.135,13263.304,13264.747,13228.804,13526.667,13907.536,13872.753,13851.819,14220.082
534,45.0,Minnesota,2010,soybeans,7400000,368.035,153.465,256.576,220.272,2537.109,3103.814,3492.85,0.001,0.001,0.001,0.002,12576.041,13198.66,13342.079,12839.101,12969.547,13156.639,13212.779,13528.582,13769.876,14056.817,14127.71,14509.037,14587.443
535,39.0,Minnesota,2011,soybeans,7100000,270.737,265.852,215.325,246.171,179.016,1213.082,3018.712,0.001,0.001,0.001,0.003,12796.921,12814.925,12625.128,12909.648,12853.582,13415.232,13173.748,13233.28,13355.212,13668.013,13633.089,14030.108,14342.913
536,43.5,Minnesota,2012,soybeans,7050000,2682.862,1361.292,1853.475,1541.029,2491.673,3535.967,3772.754,0.001,0.001,0.001,0.003,13610.746,13810.68,12937.561,13393.775,13585.538,13489.062,13660.388,13360.518,13841.451,14443.328,14426.002,14561.522,14503.643
537,42.0,Minnesota,2013,soybeans,6700000,599.825,794.49,417.586,341.434,345.959,656.037,375.29,0.001,0.001,0.002,0.003,13247.802,13387.382,13055.696,12878.052,13037.598,13185.442,13030.414,13389.742,13385.025,13319.131,13687.084,13769.602,13648.554
538,41.5,Minnesota,2014,soybeans,7350000,476.36,507.743,456.136,371.195,599.858,1177.64,2719.609,0.001,0.001,0.001,0.004,12564.34,13200.482,12900.311,12720.921,12797.191,12870.504,13245.95,12885.872,13659.537,13588.736,13571.568,13904.694,14208.593
539,50.0,Minnesota,2015,soybeans,7600000,1255.706,1410.609,884.245,916.447,2737.321,3046.748,3251.297,0.001,0.001,0.001,0.001,12793.315,12951.764,13573.373,13259.115,13166.429,12991.089,13030.181,13153.841,13944.352,14116.511,13917.246,14315.488,14594.221
540,52.0,Minnesota,2016,soybeans,7550000,463.807,431.901,441.94,1423.977,2537.63,3143.068,3075.924,0.001,0.001,0.002,0.002,13334.282,12755.015,12718.317,13563.089,13163.49,13026.399,13783.933580769231,13339.885,14149.317,13982.978,14073.181,14050.399,14286.545
541,47.5,Minnesota,2017,soybeans,8150000,567.558,615.72,1288.109,1831.22,2500.335,3143.068,3655.262,0.001,0.001,0.001,0.003,12790.237,13077.971,13531.851,13325.544,13101.03,13717.8,13858.324,13643.558,13568.794,13794.114,14244.062,14378.916,14423.359
542,49.0,Minnesota,2018,soybeans,7750000,955.072,1005.745,797.453,373.599,448.504,885.249,1366.724,0.001,0.001,0.001,0.001,12961.494,13099.838,13342.598,13249.761,12817.556,13213.692,13159.27,13577.469,13493.127,13738.998,13758.633,13482.557,13632.243
543,44.0,Minnesota,2019,soybeans,6850000,951.611,606.862,317.693,333.812,187.465,1399.655,2695.416,0.001,0.002,0.002,0.003,13284.703,13127.184,12753.808,12613.205,12798.066,12908.041,12973.148,12823.668,13385.542,13704.738,13881.296,13864.465,14043.342
544,50.0,Minnesota,2020,soybeans,7450000,438.422,331.998,280.665,251.008,1080.465,2115.63,3088.348,0.001,0.0,0.001,0.002,13195.126,12857.331,12931.178,13365.674,13198.287,13046.114,13369.389,13502.371,13699.215,13634.873,13822.881,14076.332,14215.96
545,47.0,Minnesota,2021,soybeans,7650000,779.01,615.5,593.772,934.148,2567.576,3227.418,3549.416,0.001,0.0,0.002,0.003,13393.686,13492.124,13176.203,12976.697,12821.509,12696.429,13395.217,13715.721,13970.594,14088.691,14238.158,14473.762,14426.676
